dataelement,period,orgunit,categoryoptioncombo,attributeoptioncombo,value,storedby
uAlw1jSa1Az,201610,DbOdUfzRcBN,g7Lh5zbS2En,OdLHu28BL28,2,felix
tArf2JT2OGN,201610,DbOdUfzRcBN,cJKLG2tjEmO,OdLHu28BL28,5,felix
tArf2JT2OGN,201610,DbOdUfzRcBN,g7Lh5zbS2En,OdLHu28BL28,33,felix
lgfAGuYAdPZ,201610,gCRidS1x9ty,p8KHSw07YH1,OdLHu28BL28,274,felix
lgfAGuYAdPZ,201610,gCRidS1x9ty,lbCDtnQRrh6,OdLHu28BL28,189,felix
zpJjBI4BewR,201610,gCRidS1x9ty,p8KHSw07YH1,OdLHu28BL28,1,felix
zpJjBI4BewR,201610,gCRidS1x9ty,lbCDtnQRrh6,OdLHu28BL28,4,felix
uAlw1jSa1Az,201610,gCRidS1x9ty,cJKLG2tjEmO,OdLHu28BL28,1,felix
uAlw1jSa1Az,201610,gCRidS1x9ty,g7Lh5zbS2En,OdLHu28BL28,4,felix
tArf2JT2OGN,201610,gCRidS1x9ty,cJKLG2tjEmO,OdLHu28BL28,9,felix
tArf2JT2OGN,201610,gCRidS1x9ty,g7Lh5zbS2En,OdLHu28BL28,85,felix
lgfAGuYAdPZ,201610,XyUyZFd66aA,p8KHSw07YH1,NbvMUkJmS5N,4,felix
lgfAGuYAdPZ,201610,XyUyZFd66aA,lbCDtnQRrh6,NbvMUkJmS5N,2,felix
uAlw1jSa1Az,201610,XyUyZFd66aA,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,XyUyZFd66aA,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,XyUyZFd66aA,g7Lh5zbS2En,NbvMUkJmS5N,4,felix
lgfAGuYAdPZ,201610,duh1uCn73Ys,p8KHSw07YH1,NbvMUkJmS5N,228,felix
lgfAGuYAdPZ,201610,duh1uCn73Ys,lbCDtnQRrh6,NbvMUkJmS5N,91,felix
zpJjBI4BewR,201610,duh1uCn73Ys,p8KHSw07YH1,NbvMUkJmS5N,1,felix
zpJjBI4BewR,201610,duh1uCn73Ys,lbCDtnQRrh6,NbvMUkJmS5N,2,felix
uAlw1jSa1Az,201610,duh1uCn73Ys,g7Lh5zbS2En,NbvMUkJmS5N,4,felix
tArf2JT2OGN,201610,duh1uCn73Ys,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,duh1uCn73Ys,g7Lh5zbS2En,NbvMUkJmS5N,15,felix
lgfAGuYAdPZ,201610,rBpHuIapB7j,p8KHSw07YH1,NbvMUkJmS5N,5,felix
lgfAGuYAdPZ,201610,rBpHuIapB7j,lbCDtnQRrh6,NbvMUkJmS5N,9,felix
lgfAGuYAdPZ,201610,JG1f7hbqPHj,p8KHSw07YH1,NbvMUkJmS5N,453,felix
lgfAGuYAdPZ,201610,JG1f7hbqPHj,lbCDtnQRrh6,NbvMUkJmS5N,102,felix
zpJjBI4BewR,201610,JG1f7hbqPHj,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,JG1f7hbqPHj,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,JG1f7hbqPHj,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,JG1f7hbqPHj,g7Lh5zbS2En,NbvMUkJmS5N,8,felix
lgfAGuYAdPZ,201610,Jjb1kjRRNMD,p8KHSw07YH1,NbvMUkJmS5N,423,felix
lgfAGuYAdPZ,201610,Jjb1kjRRNMD,lbCDtnQRrh6,NbvMUkJmS5N,87,felix
zpJjBI4BewR,201610,Jjb1kjRRNMD,p8KHSw07YH1,NbvMUkJmS5N,3,felix
uAlw1jSa1Az,201610,Jjb1kjRRNMD,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,Jjb1kjRRNMD,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,Jjb1kjRRNMD,g7Lh5zbS2En,NbvMUkJmS5N,6,felix
lgfAGuYAdPZ,201610,kQpM3AoZJBm,lbCDtnQRrh6,NbvMUkJmS5N,4,felix
tArf2JT2OGN,201610,kQpM3AoZJBm,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
lgfAGuYAdPZ,201610,q9xXncCEGRK,p8KHSw07YH1,OdLHu28BL28,9,felix
lgfAGuYAdPZ,201610,q9xXncCEGRK,lbCDtnQRrh6,OdLHu28BL28,73,felix
zpJjBI4BewR,201610,q9xXncCEGRK,lbCDtnQRrh6,OdLHu28BL28,2,felix
uAlw1jSa1Az,201610,q9xXncCEGRK,cJKLG2tjEmO,OdLHu28BL28,1,felix
uAlw1jSa1Az,201610,q9xXncCEGRK,g7Lh5zbS2En,OdLHu28BL28,4,felix
tArf2JT2OGN,201610,q9xXncCEGRK,cJKLG2tjEmO,OdLHu28BL28,3,felix
tArf2JT2OGN,201610,q9xXncCEGRK,g7Lh5zbS2En,OdLHu28BL28,36,felix
lgfAGuYAdPZ,201610,Wm51OW03KAk,p8KHSw07YH1,NbvMUkJmS5N,29,felix
zpJjBI4BewR,201610,Wm51OW03KAk,p8KHSw07YH1,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,Wm51OW03KAk,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,Wm51OW03KAk,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,Wm51OW03KAk,g7Lh5zbS2En,NbvMUkJmS5N,8,felix
uAlw1jSa1Az,201610,amRQYjheywd,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,amRQYjheywd,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,amRQYjheywd,g7Lh5zbS2En,NbvMUkJmS5N,19,felix
lgfAGuYAdPZ,201610,q6kf6cxfaRK,lbCDtnQRrh6,IpcHlwXHAL4,49,felix
lgfAGuYAdPZ,201610,QDmFmtWKepp,p8KHSw07YH1,IpcHlwXHAL4,29,felix
lgfAGuYAdPZ,201610,QDmFmtWKepp,lbCDtnQRrh6,IpcHlwXHAL4,218,felix
zpJjBI4BewR,201610,QDmFmtWKepp,p8KHSw07YH1,IpcHlwXHAL4,1,felix
zpJjBI4BewR,201610,QDmFmtWKepp,lbCDtnQRrh6,IpcHlwXHAL4,25,felix
uAlw1jSa1Az,201610,QDmFmtWKepp,cJKLG2tjEmO,IpcHlwXHAL4,1,felix
uAlw1jSa1Az,201610,QDmFmtWKepp,g7Lh5zbS2En,IpcHlwXHAL4,22,felix
tArf2JT2OGN,201610,QDmFmtWKepp,cJKLG2tjEmO,IpcHlwXHAL4,9,felix
tArf2JT2OGN,201610,QDmFmtWKepp,g7Lh5zbS2En,IpcHlwXHAL4,107,felix
lgfAGuYAdPZ,201610,hCCacTXjCYp,p8KHSw07YH1,OdLHu28BL28,5,felix
lgfAGuYAdPZ,201610,hCCacTXjCYp,lbCDtnQRrh6,OdLHu28BL28,8,felix
uAlw1jSa1Az,201610,hCCacTXjCYp,g7Lh5zbS2En,OdLHu28BL28,1,felix
tArf2JT2OGN,201610,hCCacTXjCYp,cJKLG2tjEmO,OdLHu28BL28,4,felix
tArf2JT2OGN,201610,hCCacTXjCYp,g7Lh5zbS2En,OdLHu28BL28,26,felix
lgfAGuYAdPZ,201610,xgmWaHV5D66,p8KHSw07YH1,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,zZ24uGJ3OVi,p8KHSw07YH1,OdLHu28BL28,3,felix
lgfAGuYAdPZ,201610,zZ24uGJ3OVi,lbCDtnQRrh6,OdLHu28BL28,7,felix
zpJjBI4BewR,201610,zZ24uGJ3OVi,lbCDtnQRrh6,OdLHu28BL28,1,felix
uAlw1jSa1Az,201610,zZ24uGJ3OVi,g7Lh5zbS2En,OdLHu28BL28,1,felix
tArf2JT2OGN,201610,zZ24uGJ3OVi,cJKLG2tjEmO,OdLHu28BL28,2,felix
tArf2JT2OGN,201610,zZ24uGJ3OVi,g7Lh5zbS2En,OdLHu28BL28,23,felix
lgfAGuYAdPZ,201610,ojdsW3HFt5P,p8KHSw07YH1,NbvMUkJmS5N,9,felix
lgfAGuYAdPZ,201610,ojdsW3HFt5P,lbCDtnQRrh6,NbvMUkJmS5N,8,felix
uAlw1jSa1Az,201610,ojdsW3HFt5P,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,ojdsW3HFt5P,g7Lh5zbS2En,NbvMUkJmS5N,6,felix
lgfAGuYAdPZ,201610,AHM06z0QKsS,p8KHSw07YH1,IpcHlwXHAL4,1,felix
lgfAGuYAdPZ,201610,AHM06z0QKsS,lbCDtnQRrh6,IpcHlwXHAL4,257,felix
zpJjBI4BewR,201610,AHM06z0QKsS,lbCDtnQRrh6,IpcHlwXHAL4,10,felix
uAlw1jSa1Az,201610,AHM06z0QKsS,g7Lh5zbS2En,IpcHlwXHAL4,1,felix
tArf2JT2OGN,201610,AHM06z0QKsS,g7Lh5zbS2En,IpcHlwXHAL4,6,felix
lgfAGuYAdPZ,201610,iV6KcqpZpNP,p8KHSw07YH1,OdLHu28BL28,31,felix
lgfAGuYAdPZ,201610,iV6KcqpZpNP,lbCDtnQRrh6,OdLHu28BL28,98,felix
zpJjBI4BewR,201610,iV6KcqpZpNP,p8KHSw07YH1,OdLHu28BL28,1,felix
zpJjBI4BewR,201610,iV6KcqpZpNP,lbCDtnQRrh6,OdLHu28BL28,4,felix
uAlw1jSa1Az,201610,iV6KcqpZpNP,cJKLG2tjEmO,OdLHu28BL28,1,felix
uAlw1jSa1Az,201610,iV6KcqpZpNP,g7Lh5zbS2En,OdLHu28BL28,7,felix
tArf2JT2OGN,201610,iV6KcqpZpNP,cJKLG2tjEmO,OdLHu28BL28,10,felix
tArf2JT2OGN,201610,iV6KcqpZpNP,g7Lh5zbS2En,OdLHu28BL28,79,felix
lgfAGuYAdPZ,201610,K9f6OavyAsf,p8KHSw07YH1,OdLHu28BL28,31,felix
lgfAGuYAdPZ,201610,K9f6OavyAsf,lbCDtnQRrh6,OdLHu28BL28,278,felix
zpJjBI4BewR,201610,K9f6OavyAsf,lbCDtnQRrh6,OdLHu28BL28,4,felix
uAlw1jSa1Az,201610,K9f6OavyAsf,g7Lh5zbS2En,OdLHu28BL28,1,felix
lgfAGuYAdPZ,201610,Dpo1W5ZFOY0,p8KHSw07YH1,OdLHu28BL28,375,felix
lgfAGuYAdPZ,201610,Dpo1W5ZFOY0,lbCDtnQRrh6,OdLHu28BL28,977,felix
zpJjBI4BewR,201610,Dpo1W5ZFOY0,p8KHSw07YH1,OdLHu28BL28,1,felix
zpJjBI4BewR,201610,Dpo1W5ZFOY0,lbCDtnQRrh6,OdLHu28BL28,11,felix
uAlw1jSa1Az,201610,Dpo1W5ZFOY0,cJKLG2tjEmO,OdLHu28BL28,1,felix
uAlw1jSa1Az,201610,Dpo1W5ZFOY0,g7Lh5zbS2En,OdLHu28BL28,5,felix
tArf2JT2OGN,201610,Dpo1W5ZFOY0,cJKLG2tjEmO,OdLHu28BL28,13,felix
tArf2JT2OGN,201610,Dpo1W5ZFOY0,g7Lh5zbS2En,OdLHu28BL28,104,felix
lgfAGuYAdPZ,201610,Y9ozzrFMnYy,p8KHSw07YH1,OdLHu28BL28,12,felix
lgfAGuYAdPZ,201610,Y9ozzrFMnYy,lbCDtnQRrh6,OdLHu28BL28,121,felix
zpJjBI4BewR,201610,Y9ozzrFMnYy,lbCDtnQRrh6,OdLHu28BL28,3,felix
uAlw1jSa1Az,201610,Y9ozzrFMnYy,cJKLG2tjEmO,OdLHu28BL28,1,felix
uAlw1jSa1Az,201610,Y9ozzrFMnYy,g7Lh5zbS2En,OdLHu28BL28,8,felix
tArf2JT2OGN,201610,Y9ozzrFMnYy,cJKLG2tjEmO,OdLHu28BL28,3,felix
tArf2JT2OGN,201610,Y9ozzrFMnYy,g7Lh5zbS2En,OdLHu28BL28,16,felix
lgfAGuYAdPZ,201610,qxRsPXiP9p4,lbCDtnQRrh6,OdLHu28BL28,55,felix
uAlw1jSa1Az,201610,qxRsPXiP9p4,g7Lh5zbS2En,OdLHu28BL28,1,felix
tArf2JT2OGN,201610,qxRsPXiP9p4,cJKLG2tjEmO,OdLHu28BL28,4,felix
tArf2JT2OGN,201610,qxRsPXiP9p4,g7Lh5zbS2En,OdLHu28BL28,29,felix
lgfAGuYAdPZ,201610,XzQQ1Kwv9lP,p8KHSw07YH1,OdLHu28BL28,1,felix
lgfAGuYAdPZ,201610,XzQQ1Kwv9lP,lbCDtnQRrh6,OdLHu28BL28,2,felix
uAlw1jSa1Az,201610,XzQQ1Kwv9lP,cJKLG2tjEmO,OdLHu28BL28,1,felix
uAlw1jSa1Az,201610,XzQQ1Kwv9lP,g7Lh5zbS2En,OdLHu28BL28,2,felix
tArf2JT2OGN,201610,XzQQ1Kwv9lP,cJKLG2tjEmO,OdLHu28BL28,4,felix
tArf2JT2OGN,201610,XzQQ1Kwv9lP,g7Lh5zbS2En,OdLHu28BL28,26,felix
lgfAGuYAdPZ,201610,iUoikQq3xgk,lbCDtnQRrh6,IpcHlwXHAL4,350,felix
zpJjBI4BewR,201610,iUoikQq3xgk,lbCDtnQRrh6,IpcHlwXHAL4,22,felix
uAlw1jSa1Az,201610,iUoikQq3xgk,g7Lh5zbS2En,IpcHlwXHAL4,8,felix
tArf2JT2OGN,201610,iUoikQq3xgk,g7Lh5zbS2En,IpcHlwXHAL4,10,felix
lgfAGuYAdPZ,201610,WF5Bjbhvqtq,p8KHSw07YH1,IpcHlwXHAL4,2,felix
lgfAGuYAdPZ,201610,WF5Bjbhvqtq,lbCDtnQRrh6,IpcHlwXHAL4,591,felix
zpJjBI4BewR,201610,WF5Bjbhvqtq,lbCDtnQRrh6,IpcHlwXHAL4,24,felix
uAlw1jSa1Az,201610,WF5Bjbhvqtq,g7Lh5zbS2En,IpcHlwXHAL4,20,felix
tArf2JT2OGN,201610,WF5Bjbhvqtq,g7Lh5zbS2En,IpcHlwXHAL4,30,felix
lgfAGuYAdPZ,201610,P7Awj50TX6h,lbCDtnQRrh6,IpcHlwXHAL4,433,felix
zpJjBI4BewR,201610,P7Awj50TX6h,lbCDtnQRrh6,IpcHlwXHAL4,15,felix
uAlw1jSa1Az,201610,P7Awj50TX6h,g7Lh5zbS2En,IpcHlwXHAL4,10,felix
tArf2JT2OGN,201610,P7Awj50TX6h,g7Lh5zbS2En,IpcHlwXHAL4,12,felix
lgfAGuYAdPZ,201610,pgWpTridQYC,lbCDtnQRrh6,NbvMUkJmS5N,7,felix
lgfAGuYAdPZ,201610,FqmLesIcOAy,lbCDtnQRrh6,NbvMUkJmS5N,3,felix
uAlw1jSa1Az,201610,FqmLesIcOAy,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,FqmLesIcOAy,g7Lh5zbS2En,NbvMUkJmS5N,3,felix
lgfAGuYAdPZ,201610,mVjvQPVEjR6,p8KHSw07YH1,OdLHu28BL28,18,felix
lgfAGuYAdPZ,201610,mVjvQPVEjR6,lbCDtnQRrh6,OdLHu28BL28,384,felix
zpJjBI4BewR,201610,mVjvQPVEjR6,p8KHSw07YH1,OdLHu28BL28,2,felix
zpJjBI4BewR,201610,mVjvQPVEjR6,lbCDtnQRrh6,OdLHu28BL28,24,felix
uAlw1jSa1Az,201610,mVjvQPVEjR6,cJKLG2tjEmO,OdLHu28BL28,4,felix
uAlw1jSa1Az,201610,mVjvQPVEjR6,g7Lh5zbS2En,OdLHu28BL28,63,felix
tArf2JT2OGN,201610,mVjvQPVEjR6,cJKLG2tjEmO,OdLHu28BL28,16,felix
tArf2JT2OGN,201610,mVjvQPVEjR6,g7Lh5zbS2En,OdLHu28BL28,298,felix
lgfAGuYAdPZ,201610,MwB5N2PGW7e,p8KHSw07YH1,OdLHu28BL28,1,felix
lgfAGuYAdPZ,201610,MwB5N2PGW7e,lbCDtnQRrh6,OdLHu28BL28,4,felix
uAlw1jSa1Az,201610,MwB5N2PGW7e,g7Lh5zbS2En,OdLHu28BL28,1,felix
tArf2JT2OGN,201610,MwB5N2PGW7e,cJKLG2tjEmO,OdLHu28BL28,2,felix
tArf2JT2OGN,201610,MwB5N2PGW7e,g7Lh5zbS2En,OdLHu28BL28,24,felix
lgfAGuYAdPZ,201610,X1oLiwDSw9V,p8KHSw07YH1,NbvMUkJmS5N,170,felix
zpJjBI4BewR,201610,X1oLiwDSw9V,p8KHSw07YH1,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,X1oLiwDSw9V,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,X1oLiwDSw9V,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,X1oLiwDSw9V,g7Lh5zbS2En,NbvMUkJmS5N,9,felix
lgfAGuYAdPZ,201610,qZwhNCtoVzp,lbCDtnQRrh6,NbvMUkJmS5N,7,felix
uAlw1jSa1Az,201610,qZwhNCtoVzp,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,qZwhNCtoVzp,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
lgfAGuYAdPZ,201610,UwzYXDUJFGj,p8KHSw07YH1,NbvMUkJmS5N,5,felix
lgfAGuYAdPZ,201610,UwzYXDUJFGj,lbCDtnQRrh6,NbvMUkJmS5N,5,felix
lgfAGuYAdPZ,201610,fgSdATEHnMI,p8KHSw07YH1,NbvMUkJmS5N,14,felix
lgfAGuYAdPZ,201610,fgSdATEHnMI,lbCDtnQRrh6,NbvMUkJmS5N,7,felix
lgfAGuYAdPZ,201610,dLWshrUrHts,p8KHSw07YH1,OdLHu28BL28,9,felix
lgfAGuYAdPZ,201610,dLWshrUrHts,lbCDtnQRrh6,OdLHu28BL28,36,felix
zpJjBI4BewR,201610,dLWshrUrHts,lbCDtnQRrh6,OdLHu28BL28,1,felix
uAlw1jSa1Az,201610,dLWshrUrHts,g7Lh5zbS2En,OdLHu28BL28,2,felix
tArf2JT2OGN,201610,dLWshrUrHts,cJKLG2tjEmO,OdLHu28BL28,3,felix
tArf2JT2OGN,201610,dLWshrUrHts,g7Lh5zbS2En,OdLHu28BL28,27,felix
lgfAGuYAdPZ,201610,r5nl0fmu65n,p8KHSw07YH1,NbvMUkJmS5N,10,felix
lgfAGuYAdPZ,201610,r5nl0fmu65n,lbCDtnQRrh6,NbvMUkJmS5N,10,felix
uAlw1jSa1Az,201610,r5nl0fmu65n,g7Lh5zbS2En,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,r5nl0fmu65n,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,r5nl0fmu65n,g7Lh5zbS2En,NbvMUkJmS5N,8,felix
lgfAGuYAdPZ,201610,fBY4PYGFVBq,p8KHSw07YH1,NbvMUkJmS5N,156,felix
lgfAGuYAdPZ,201610,fBY4PYGFVBq,lbCDtnQRrh6,NbvMUkJmS5N,134,felix
zpJjBI4BewR,201610,fBY4PYGFVBq,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,fBY4PYGFVBq,g7Lh5zbS2En,NbvMUkJmS5N,4,felix
tArf2JT2OGN,201610,fBY4PYGFVBq,cJKLG2tjEmO,NbvMUkJmS5N,7,felix
tArf2JT2OGN,201610,fBY4PYGFVBq,g7Lh5zbS2En,NbvMUkJmS5N,26,felix
lgfAGuYAdPZ,201610,gCfHf4tRoe8,p8KHSw07YH1,NbvMUkJmS5N,66,felix
lgfAGuYAdPZ,201610,gCfHf4tRoe8,lbCDtnQRrh6,NbvMUkJmS5N,50,felix
zpJjBI4BewR,201610,gCfHf4tRoe8,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,gCfHf4tRoe8,g7Lh5zbS2En,NbvMUkJmS5N,3,felix
lgfAGuYAdPZ,201610,NbKiAIp18Ym,p8KHSw07YH1,NbvMUkJmS5N,4,felix
lgfAGuYAdPZ,201610,eQ411WldmOy,p8KHSw07YH1,OdLHu28BL28,118,felix
lgfAGuYAdPZ,201610,eQ411WldmOy,lbCDtnQRrh6,OdLHu28BL28,565,felix
zpJjBI4BewR,201610,eQ411WldmOy,p8KHSw07YH1,OdLHu28BL28,1,felix
zpJjBI4BewR,201610,eQ411WldmOy,lbCDtnQRrh6,OdLHu28BL28,6,felix
uAlw1jSa1Az,201610,eQ411WldmOy,cJKLG2tjEmO,OdLHu28BL28,1,felix
uAlw1jSa1Az,201610,eQ411WldmOy,g7Lh5zbS2En,OdLHu28BL28,17,felix
tArf2JT2OGN,201610,eQ411WldmOy,cJKLG2tjEmO,OdLHu28BL28,11,felix
tArf2JT2OGN,201610,eQ411WldmOy,g7Lh5zbS2En,OdLHu28BL28,157,felix
lgfAGuYAdPZ,201610,eDZupn6owH8,lbCDtnQRrh6,OdLHu28BL28,68,felix
zpJjBI4BewR,201610,eDZupn6owH8,lbCDtnQRrh6,OdLHu28BL28,1,felix
uAlw1jSa1Az,201610,eDZupn6owH8,g7Lh5zbS2En,OdLHu28BL28,1,felix
tArf2JT2OGN,201610,eDZupn6owH8,cJKLG2tjEmO,OdLHu28BL28,2,felix
tArf2JT2OGN,201610,eDZupn6owH8,g7Lh5zbS2En,OdLHu28BL28,20,felix
lgfAGuYAdPZ,201610,WPFI84EO5Ew,p8KHSw07YH1,NbvMUkJmS5N,24,felix
lgfAGuYAdPZ,201610,WPFI84EO5Ew,lbCDtnQRrh6,NbvMUkJmS5N,8,felix
lgfAGuYAdPZ,201610,Hno26BY1FHK,p8KHSw07YH1,NbvMUkJmS5N,11,felix
lgfAGuYAdPZ,201610,Hno26BY1FHK,lbCDtnQRrh6,NbvMUkJmS5N,7,felix
zpJjBI4BewR,201610,Hno26BY1FHK,p8KHSw07YH1,NbvMUkJmS5N,6,felix
uAlw1jSa1Az,201610,Hno26BY1FHK,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,Hno26BY1FHK,g7Lh5zbS2En,NbvMUkJmS5N,5,felix
lgfAGuYAdPZ,201610,zGAtALrJYYg,p8KHSw07YH1,IpcHlwXHAL4,29,felix
lgfAGuYAdPZ,201610,zGAtALrJYYg,lbCDtnQRrh6,IpcHlwXHAL4,876,felix
zpJjBI4BewR,201610,zGAtALrJYYg,lbCDtnQRrh6,IpcHlwXHAL4,27,felix
uAlw1jSa1Az,201610,zGAtALrJYYg,cJKLG2tjEmO,IpcHlwXHAL4,1,felix
uAlw1jSa1Az,201610,zGAtALrJYYg,g7Lh5zbS2En,IpcHlwXHAL4,44,felix
tArf2JT2OGN,201610,zGAtALrJYYg,cJKLG2tjEmO,IpcHlwXHAL4,2,felix
tArf2JT2OGN,201610,zGAtALrJYYg,g7Lh5zbS2En,IpcHlwXHAL4,53,felix
lgfAGuYAdPZ,201610,wW1Dk31v6BI,p8KHSw07YH1,NbvMUkJmS5N,232,felix
lgfAGuYAdPZ,201610,wW1Dk31v6BI,lbCDtnQRrh6,NbvMUkJmS5N,86,felix
zpJjBI4BewR,201610,wW1Dk31v6BI,p8KHSw07YH1,NbvMUkJmS5N,3,felix
uAlw1jSa1Az,201610,wW1Dk31v6BI,g7Lh5zbS2En,NbvMUkJmS5N,4,felix
tArf2JT2OGN,201610,wW1Dk31v6BI,cJKLG2tjEmO,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,wW1Dk31v6BI,g7Lh5zbS2En,NbvMUkJmS5N,12,felix
lgfAGuYAdPZ,201610,HK7E1p1vij4,p8KHSw07YH1,IpcHlwXHAL4,47,felix
lgfAGuYAdPZ,201610,HK7E1p1vij4,lbCDtnQRrh6,IpcHlwXHAL4,581,felix
zpJjBI4BewR,201610,HK7E1p1vij4,p8KHSw07YH1,IpcHlwXHAL4,1,felix
zpJjBI4BewR,201610,HK7E1p1vij4,lbCDtnQRrh6,IpcHlwXHAL4,17,felix
uAlw1jSa1Az,201610,HK7E1p1vij4,cJKLG2tjEmO,IpcHlwXHAL4,1,felix
uAlw1jSa1Az,201610,HK7E1p1vij4,g7Lh5zbS2En,IpcHlwXHAL4,30,felix
tArf2JT2OGN,201610,HK7E1p1vij4,cJKLG2tjEmO,IpcHlwXHAL4,1,felix
tArf2JT2OGN,201610,HK7E1p1vij4,g7Lh5zbS2En,IpcHlwXHAL4,50,felix
uAlw1jSa1Az,201610,Tqb483GsrKg,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,Tqb483GsrKg,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,Tqb483GsrKg,g7Lh5zbS2En,NbvMUkJmS5N,5,felix
lgfAGuYAdPZ,201610,ogUUYEG8Mnh,p8KHSw07YH1,NbvMUkJmS5N,20,felix
lgfAGuYAdPZ,201610,ogUUYEG8Mnh,lbCDtnQRrh6,NbvMUkJmS5N,18,felix
uAlw1jSa1Az,201610,ogUUYEG8Mnh,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,ogUUYEG8Mnh,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,ogUUYEG8Mnh,g7Lh5zbS2En,NbvMUkJmS5N,7,felix
lgfAGuYAdPZ,201610,GJ7HlszoEjK,lbCDtnQRrh6,IpcHlwXHAL4,250,felix
zpJjBI4BewR,201610,GJ7HlszoEjK,lbCDtnQRrh6,IpcHlwXHAL4,1,felix
lgfAGuYAdPZ,201610,HIxmAiPA051,p8KHSw07YH1,NbvMUkJmS5N,6,felix
lgfAGuYAdPZ,201610,HIxmAiPA051,lbCDtnQRrh6,NbvMUkJmS5N,3,felix
lgfAGuYAdPZ,201610,d6uWTkItX35,p8KHSw07YH1,NbvMUkJmS5N,333,felix
lgfAGuYAdPZ,201610,d6uWTkItX35,lbCDtnQRrh6,NbvMUkJmS5N,108,felix
zpJjBI4BewR,201610,d6uWTkItX35,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,d6uWTkItX35,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,d6uWTkItX35,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,d6uWTkItX35,g7Lh5zbS2En,NbvMUkJmS5N,17,felix
lgfAGuYAdPZ,201610,NVq3irsXWHF,p8KHSw07YH1,NbvMUkJmS5N,13,felix
lgfAGuYAdPZ,201610,NVq3irsXWHF,lbCDtnQRrh6,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,SkQZUBdlpnz,p8KHSw07YH1,NbvMUkJmS5N,59,felix
lgfAGuYAdPZ,201610,SkQZUBdlpnz,lbCDtnQRrh6,NbvMUkJmS5N,56,felix
uAlw1jSa1Az,201610,SkQZUBdlpnz,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,SkQZUBdlpnz,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,SkQZUBdlpnz,g7Lh5zbS2En,NbvMUkJmS5N,8,felix
lgfAGuYAdPZ,201610,u8TCfCqeQpJ,lbCDtnQRrh6,NbvMUkJmS5N,11,felix
lgfAGuYAdPZ,201610,e0zO0k8UvlD,p8KHSw07YH1,NbvMUkJmS5N,4,felix
lgfAGuYAdPZ,201610,e0zO0k8UvlD,lbCDtnQRrh6,NbvMUkJmS5N,29,felix
zpJjBI4BewR,201610,e0zO0k8UvlD,lbCDtnQRrh6,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,eDnqMm7SRAg,p8KHSw07YH1,NbvMUkJmS5N,185,felix
